,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
547,1,0,4.2,289,3,58,5,400.0,1914
548,1,0,3.9,407,26,19,940,500.0,1914
549,1,0,3.9,201,3,58,940,250.0,1914
550,1,0,3.7,37,3,12,286,400.0,1914
551,1,0,4.1,203,26,61,292,650.0,127
552,1,0,3.1,320,26,19,1091,600.0,1914
553,1,1,3.8,257,3,19,57,800.0,1914
554,1,0,3.8,46,26,58,1159,450.0,1914
555,1,0,3.9,102,3,12,280,450.0,1914
556,1,1,4.2,237,26,21,277,600.0,1914
557,1,0,3.7,108,3,58,846,600.0,1914
558,1,0,3.9,34,26,19,852,750.0,1914
559,1,0,3.2,144,3,58,960,350.0,932
560,1,1,4.2,1028,26,20,496,1100.0,1914
561,1,0,3.8,84,3,28,31,600.0,1454
562,1,0,4.0,181,26,19,956,550.0,1914
563,1,0,4.0,128,0,29,735,230.0,1215
564,1,0,3.8,171,26,58,903,250.0,1914
565,1,0,3.9,200,26,58,848,400.0,1914
566,1,0,3.0,114,3,19,420,1000.0,1914
567,1,0,3.8,146,26,19,420,600.0,1914
568,1,0,4.2,248,0,31,161,500.0,146
569,1,1,4.1,583,26,20,551,1200.0,1914
570,1,0,3.7,42,26,58,940,500.0,1914
571,1,0,3.7,171,3,12,262,300.0,1914
572,1,0,3.7,79,26,58,649,500.0,1914
573,1,0,3.7,46,26,12,250,450.0,1914
574,0,0,4.2,1278,3,19,34,800.0,1914
575,1,0,3.4,276,0,62,1150,250.0,1914
576,1,0,3.1,64,26,19,1232,750.0,1914
577,1,0,4.0,69,0,29,605,300.0,1914
578,1,0,3.7,288,41,58,940,500.0,1330
579,1,0,4.3,676,3,42,604,500.0,1914
580,1,0,4.1,140,26,58,1227,100.0,1914
581,1,0,4.0,65,26,8,167,600.0,1699
582,1,1,4.1,448,26,19,557,700.0,1914
583,1,0,4.0,203,0,13,278,500.0,1914
584,1,0,3.1,166,3,58,961,600.0,1914
585,1,1,4.1,1320,26,19,963,1200.0,1914
586,1,0,4.0,116,26,19,488,400.0,1914
587,1,0,4.4,288,3,11,167,400.0,1914
588,1,0,2.7,85,26,12,400,500.0,1914
589,1,0,3.9,124,0,58,940,400.0,1914
590,1,0,3.6,323,3,39,1169,800.0,1914
591,1,0,3.7,51,3,58,903,300.0,1914
592,1,0,4.2,229,26,19,1019,1000.0,1914
593,1,0,2.8,102,3,58,940,350.0,1914
594,1,0,4.0,76,26,58,797,150.0,1914
595,1,0,3.9,42,26,29,642,250.0,1914
596,1,0,3.9,239,26,29,618,500.0,1914
597,1,0,3.7,55,26,58,1279,200.0,1914
598,1,0,3.9,178,26,29,600,400.0,1914
599,1,0,3.4,224,3,58,824,400.0,1914
600,1,0,3.9,199,0,58,1146,300.0,1914
601,1,1,4.0,1010,26,54,687,1300.0,1914
602,1,1,3.8,72,26,58,1185,400.0,1914
603,0,1,4.1,1000,3,20,41,800.0,1914
604,1,0,3.8,613,0,12,381,600.0,1914
605,1,0,2.9,42,0,58,1131,250.0,1914
606,1,0,3.7,194,0,58,903,400.0,1914
607,0,0,4.3,423,3,29,742,150.0,1914
608,1,0,3.7,158,27,19,193,700.0,1914
609,1,1,4.1,1403,26,25,1019,1100.0,372
610,1,0,3.9,153,26,39,341,400.0,1914
611,1,1,2.9,90,3,19,1144,800.0,1914
612,1,0,3.1,140,0,19,928,600.0,1914
613,1,0,4.1,463,0,12,272,500.0,1914
614,1,0,4.2,384,3,68,1159,600.0,1564
615,0,0,4.0,177,3,58,869,400.0,1914
616,1,0,3.6,70,0,58,986,350.0,923
617,1,1,4.0,790,26,19,558,1300.0,1914
618,1,0,3.9,92,26,58,1267,300.0,1914
619,0,0,4.1,131,3,65,878,400.0,1914
620,1,0,3.8,89,26,29,743,400.0,1914
621,1,0,3.0,57,27,58,1046,400.0,1914
622,1,0,3.8,92,3,39,541,1100.0,1914
623,1,0,3.0,57,26,19,488,650.0,1914
624,1,0,4.3,133,26,28,140,300.0,1914
625,0,0,4.0,164,3,0,602,250.0,1914
626,1,0,3.9,161,26,28,951,500.0,1249
627,1,0,4.0,308,27,12,308,750.0,1914
628,1,0,2.6,208,26,19,486,650.0,1914
629,1,0,3.4,116,3,19,1124,400.0,1914
630,1,0,2.7,48,3,61,444,650.0,1914
631,1,0,3.7,127,26,12,376,700.0,1914
632,1,1,3.9,727,26,12,332,800.0,1914
633,0,0,3.9,125,3,12,359,500.0,1914
634,1,0,2.6,170,3,19,758,600.0,1914
635,0,0,3.8,89,3,19,940,550.0,1914
636,1,0,4.0,507,26,18,369,1000.0,1914
637,1,0,3.8,254,0,19,420,550.0,1914
638,1,0,2.8,334,3,19,940,500.0,1914
639,0,0,3.8,69,3,13,278,700.0,1914
640,1,1,4.1,842,26,20,1226,1100.0,904
641,1,0,4.0,88,26,0,140,500.0,1914
642,1,0,3.5,283,0,58,157,350.0,1914
643,1,1,4.1,293,26,19,726,500.0,1914
644,0,0,2.9,106,3,19,940,450.0,1914
645,1,0,3.0,61,0,12,262,650.0,1914
646,0,0,2.8,80,3,19,37,650.0,1914
647,1,1,4.0,347,26,19,1018,1000.0,1914
648,1,0,3.4,186,3,19,1264,450.0,1914
649,0,0,4.0,93,3,68,140,800.0,1914
650,0,0,2.4,183,3,28,903,450.0,1914
651,0,0,2.9,85,3,58,1275,250.0,1914
652,0,0,3.4,66,3,19,476,800.0,1914
653,0,0,2.9,58,3,58,156,250.0,1914
654,0,0,3.6,162,3,19,940,500.0,1914
655,0,0,2.7,67,3,39,1146,300.0,1914
656,0,0,2.2,90,3,19,940,750.0,1914
657,0,0,2.4,96,3,19,1015,500.0,1914
658,1,0,4.0,101,3,19,841,500.0,1914
659,1,1,3.8,560,26,19,903,800.0,1914
660,1,0,3.7,243,26,19,221,450.0,1914
661,1,0,3.2,148,3,58,1227,250.0,1914
662,0,0,2.3,291,3,19,1266,250.0,1914
663,1,1,3.9,1337,3,43,6,1700.0,1914
664,0,0,4.0,65,3,29,742,200.0,1914
665,1,0,3.6,43,26,19,470,600.0,1914
666,1,0,3.7,46,0,19,903,400.0,920
667,1,0,3.7,46,0,29,746,150.0,1914
668,1,0,3.7,117,26,58,903,150.0,1914
669,1,1,4.4,2487,3,53,1059,900.0,1914
670,1,0,3.2,66,3,19,940,600.0,1914
671,0,1,4.1,1187,26,25,759,1200.0,1914
672,0,0,4.3,353,26,19,1117,1200.0,1914
673,0,1,4.2,1212,26,19,1181,1200.0,1914
674,1,0,3.7,115,0,19,457,550.0,1914
675,1,0,4.1,952,26,19,1274,400.0,1914
676,0,0,3.8,915,26,19,903,600.0,1914
677,1,0,3.7,135,0,19,940,500.0,1914
678,0,1,4.1,466,26,19,828,700.0,1914
679,0,0,3.8,115,26,58,951,350.0,1914
680,0,0,3.9,61,26,68,817,400.0,1914
681,0,0,3.9,86,26,29,735,250.0,1914
682,0,0,4.0,193,26,19,1233,500.0,1914
683,0,0,3.8,82,26,44,1165,1000.0,1914
684,0,0,3.9,115,26,58,1227,200.0,1914
685,0,0,3.7,28,0,19,940,500.0,1914
686,0,0,3.2,63,26,3,147,600.0,1914
687,0,0,3.1,44,0,28,940,500.0,1914
688,0,0,3.5,65,26,19,1121,750.0,1914
689,0,0,2.7,76,0,58,940,500.0,1914
690,0,0,2.6,75,0,58,1137,400.0,1914
691,0,0,3.0,55,26,19,51,800.0,1914
692,0,0,3.7,48,26,19,1052,800.0,1914
693,0,0,2.9,39,26,68,668,500.0,1914
694,1,0,3.9,193,26,19,1258,400.0,1914
695,1,0,3.9,63,3,58,1179,200.0,1914
696,1,0,3.8,186,26,12,267,500.0,1914
697,1,0,3.3,28,3,68,217,400.0,1914
698,0,0,4.3,423,3,29,742,150.0,1914
699,0,0,4.0,102,3,0,137,400.0,1914
700,0,0,4.1,131,3,65,878,400.0,1914
701,0,0,4.0,164,3,0,602,250.0,1914
702,1,0,3.9,102,3,12,280,450.0,1914
703,1,0,3.9,70,3,29,600,350.0,1914
704,1,0,3.9,188,3,29,745,400.0,1914
705,0,0,3.8,46,3,34,747,300.0,1914
706,1,0,4.4,677,3,42,604,500.0,1914
707,1,0,3.9,40,3,39,355,400.0,1914
708,1,0,3.9,99,3,29,742,400.0,1914
709,0,0,4.0,93,3,68,140,800.0,1914
710,0,0,3.8,69,3,13,278,700.0,1914
711,1,0,4.1,41,3,28,140,500.0,1914
712,0,0,4.0,65,3,29,742,200.0,1914
713,1,1,4.1,448,26,19,557,700.0,1914
714,1,0,4.1,46,26,12,404,600.0,1914
715,1,0,4.3,132,26,28,140,300.0,1914
716,1,0,4.1,237,26,29,620,500.0,1914
717,1,0,3.9,239,26,29,618,500.0,1914
718,0,0,4.1,521,26,12,321,550.0,1914
719,0,0,4.0,319,26,29,605,500.0,1914
720,1,0,3.8,89,26,29,743,400.0,1914
721,0,0,3.2,63,26,3,147,600.0,1914
722,0,0,2.9,231,26,29,622,800.0,1914
723,1,0,4.5,1179,0,28,721,500.0,1914
724,1,0,3.6,796,3,19,221,550.0,1914
725,1,1,3.8,500,3,19,1136,1000.0,1914
726,1,1,3.9,681,3,19,1006,800.0,1914
727,1,0,3.8,207,3,19,183,700.0,1914
728,1,0,4.0,532,3,19,494,800.0,1914
729,1,0,4.2,421,3,19,488,700.0,1914
730,1,0,3.9,319,3,19,940,650.0,1914
731,1,1,4.1,1025,3,19,903,1000.0,1914
732,1,1,3.6,225,3,19,221,700.0,1914
733,0,1,4.0,200,3,12,304,700.0,1914
734,1,1,4.0,739,3,19,231,800.0,1914
735,0,0,3.8,149,3,19,823,400.0,1914
736,1,0,3.9,102,3,12,280,450.0,1914
737,1,0,3.7,110,3,19,34,800.0,1914
738,1,0,3.7,171,3,12,262,300.0,1914
739,1,0,3.7,37,3,12,286,400.0,1914
740,1,1,3.9,1227,3,19,89,900.0,1914
741,0,0,3.9,124,3,12,359,500.0,1914
742,1,0,2.8,335,3,19,940,500.0,1914
743,1,0,3.9,49,3,12,262,600.0,1914
744,0,0,3.8,89,3,19,940,550.0,1914
745,1,0,2.7,425,3,19,1263,400.0,1914
746,1,0,4.0,101,3,19,841,500.0,1914
747,1,0,3.2,133,3,19,951,500.0,1914
748,0,0,2.7,160,3,19,488,850.0,1914
749,1,0,3.4,186,3,19,1264,450.0,1914
750,0,0,3.8,69,3,13,278,700.0,1914
751,0,0,3.7,311,3,19,1069,400.0,1914
752,1,0,4.4,288,3,11,167,400.0,1914
753,1,1,3.5,551,3,19,976,600.0,1914
754,1,0,3.0,122,3,19,493,500.0,1914
755,0,0,2.9,106,3,19,940,450.0,1914
756,0,1,2.9,200,3,19,486,1000.0,1914
757,1,0,3.2,66,3,19,940,600.0,1914
758,0,0,2.8,80,3,19,37,650.0,1914
759,1,0,2.6,170,3,19,758,600.0,1914
760,0,0,3.4,66,3,19,476,800.0,1914
761,0,0,3.6,162,3,19,940,500.0,1914
762,1,1,2.9,90,3,19,1144,800.0,1914
763,0,0,2.2,90,3,19,940,750.0,1914
764,0,0,2.4,96,3,19,1015,500.0,1914
765,1,0,3.4,116,3,19,1124,400.0,1914
766,1,0,3.6,132,3,11,1310,250.0,1914
767,1,0,3.8,55,3,58,1258,300.0,1914
768,1,0,3.0,114,3,19,420,1000.0,1914
769,0,0,2.3,291,3,19,1266,250.0,1914
770,1,1,3.8,257,3,19,57,800.0,1914
771,1,0,4.0,398,3,58,1258,400.0,1914
772,0,0,4.0,177,3,58,869,400.0,1914
773,1,0,4.0,256,3,58,254,500.0,1914
774,1,0,3.9,78,3,58,903,400.0,1914
775,1,0,3.8,312,3,58,903,400.0,1914
776,1,0,3.7,168,3,58,867,600.0,1914
777,0,0,4.1,315,3,58,1039,500.0,1914
778,1,0,3.7,108,3,58,846,600.0,1914
779,1,0,3.7,314,3,58,1167,800.0,1914
780,1,0,3.9,188,3,29,745,400.0,1914
781,1,0,3.7,139,3,58,1001,400.0,1914
782,1,0,3.8,472,3,58,255,600.0,1914
783,1,0,3.8,369,3,58,254,400.0,1914
784,0,0,3.9,197,3,58,1227,150.0,1914
785,0,0,3.8,46,3,34,747,300.0,1914
786,0,0,3.3,50,3,39,420,400.0,1914
787,1,0,3.9,201,3,58,940,250.0,1914
788,1,0,4.2,289,3,58,5,400.0,1914
789,1,0,3.2,144,3,58,960,350.0,1914
790,1,0,3.4,224,3,58,824,400.0,1914
791,1,0,3.1,166,3,58,961,600.0,1914
792,1,0,3.2,167,3,58,1193,600.0,1914
793,1,0,4.0,597,3,58,903,400.0,1914
794,1,0,3.8,56,3,58,234,500.0,1914
795,1,0,3.6,137,3,58,66,300.0,1914
796,1,0,3.9,114,3,58,934,500.0,1914
797,1,0,3.9,75,3,58,1146,200.0,1914
798,1,0,3.2,148,3,58,1227,250.0,1914
799,1,0,2.4,204,3,58,1159,750.0,1914
800,1,0,2.9,153,3,58,151,600.0,1914
801,1,0,3.9,63,3,58,1179,200.0,1914
802,1,0,2.7,48,3,61,444,650.0,1914
803,1,0,3.8,170,3,58,993,250.0,1914
804,1,0,3.8,92,3,39,541,1100.0,1914
805,1,0,2.8,102,3,58,940,350.0,1914
806,0,0,3.5,56,3,58,1256,400.0,1914
807,0,0,2.9,85,3,58,1275,250.0,1914
808,0,0,2.9,58,3,58,156,250.0,1914
809,1,0,3.7,51,3,58,903,300.0,1914
810,1,0,4.0,212,3,58,903,400.0,1914
811,1,0,3.8,182,3,39,927,600.0,1914
812,1,0,2.4,158,3,58,940,300.0,1914
813,1,0,3.6,323,3,39,1169,800.0,1914
814,1,0,3.1,175,3,58,33,250.0,1914
815,0,0,4.5,2781,26,20,917,1200.0,1914
816,0,1,4.7,3844,26,19,1042,1600.0,1914
817,0,0,4.3,353,26,19,1117,1200.0,1914
818,1,1,4.4,4312,26,48,505,1600.0,1914
819,0,1,4.3,1196,26,5,630,1500.0,1914
820,0,1,4.6,311,26,19,1135,1300.0,1914
821,0,1,4.2,1212,26,19,1181,1200.0,1914
822,0,1,4.1,1235,26,19,1124,800.0,1914
823,0,1,3.9,1763,26,4,698,1300.0,1914
824,1,1,4.1,1538,26,19,128,1000.0,1914
825,1,0,4.1,954,26,19,1274,400.0,1914
826,1,1,4.1,585,26,20,551,1200.0,1914
827,1,0,4.2,374,26,19,205,750.0,1914
828,1,1,4.2,1028,26,20,496,1100.0,1914
829,1,1,4.1,448,26,19,557,700.0,1914
830,0,1,4.1,1187,26,25,759,1200.0,1914
831,1,0,4.0,180,26,19,956,550.0,1914
832,1,1,4.0,1010,26,54,687,1300.0,1914
833,1,0,4.2,230,26,19,1019,1000.0,1914
834,1,1,4.1,842,26,20,1226,1100.0,1914
835,1,1,4.1,1320,26,19,963,1200.0,1914
836,1,1,4.0,790,26,19,558,1300.0,1914
837,0,0,3.8,915,26,19,903,600.0,1914
838,1,1,3.8,756,26,19,903,1000.0,1914
839,1,0,3.9,34,26,19,852,750.0,1914
840,1,1,4.0,347,26,19,1018,1000.0,1914
841,1,1,4.1,293,26,19,726,500.0,1914
842,1,0,3.9,347,26,19,493,600.0,1914
843,1,0,4.1,587,26,19,452,700.0,1914
844,1,0,4.0,1306,26,19,505,750.0,1914
845,0,1,4.1,466,26,19,828,700.0,1914
846,0,0,4.0,129,26,58,1258,300.0,1914
847,1,0,3.7,217,26,19,1124,500.0,1914
848,0,0,3.8,115,26,58,951,350.0,1914
849,0,0,3.8,59,26,19,1124,400.0,1914
850,0,0,3.7,535,26,19,1025,950.0,1914
851,0,0,3.8,228,26,58,987,400.0,1914
852,1,0,3.9,178,26,19,1258,450.0,1914
853,1,1,3.9,727,26,12,332,800.0,1914
854,1,0,3.7,243,26,19,221,450.0,1914
855,0,0,4.1,521,26,12,321,550.0,1914
856,0,0,2.9,51,26,19,1146,600.0,1914
857,1,1,4.4,4381,26,21,1161,600.0,1914
858,0,0,4.0,193,26,19,1233,500.0,1914
859,0,0,3.8,177,26,58,1077,400.0,1914
860,0,1,3.9,165,26,19,1260,1000.0,1914
861,0,0,3.4,97,26,20,1235,1100.0,1914
862,1,0,3.7,132,26,12,406,400.0,1914
863,0,0,3.8,82,26,44,1165,1000.0,1914
864,1,0,3.9,407,26,19,940,500.0,1914
865,1,0,3.8,46,26,12,250,450.0,1914
866,0,0,3.3,177,26,19,963,950.0,1914
867,1,0,3.8,146,26,19,420,600.0,1914
868,1,0,3.1,320,26,19,1091,600.0,1914
869,0,0,3.4,48,26,12,349,550.0,1914
870,0,0,2.3,175,26,19,903,450.0,1914
871,1,0,3.1,64,26,19,1232,750.0,1914
872,0,0,3.5,65,26,19,1121,750.0,1914
873,0,0,3.0,55,26,19,51,800.0,1914
874,0,0,3.7,48,26,19,1052,800.0,1914
875,1,0,3.0,57,26,19,488,650.0,1914
876,1,0,3.7,127,26,12,376,700.0,1914
877,1,0,2.5,321,26,58,981,400.0,1914
878,1,0,3.9,92,26,58,1267,300.0,1914
879,0,0,3.9,115,26,58,1227,200.0,1914
880,1,0,3.9,386,26,58,1169,600.0,1914
881,1,0,3.3,212,26,58,182,350.0,1914
882,0,0,2.9,231,26,29,622,800.0,1914
883,1,0,3.9,62,26,58,256,300.0,1914
884,1,1,4.1,612,0,20,109,1500.0,1914
885,1,0,4.0,827,0,19,1181,500.0,1914
886,1,0,3.9,362,0,19,903,600.0,1914
887,1,0,3.7,135,0,19,940,500.0,1914
888,1,0,4.0,244,0,58,155,400.0,1914
889,1,0,3.0,102,0,19,1258,600.0,1914
890,1,0,3.7,115,0,19,457,550.0,1914
891,1,0,4.2,465,0,58,925,300.0,1914
892,1,0,3.9,173,0,58,1155,250.0,1914
893,1,0,4.1,83,0,58,667,400.0,1914
894,1,0,4.0,107,0,58,903,300.0,1914
895,0,0,3.7,28,0,19,940,500.0,1914
896,1,0,3.7,194,0,58,903,400.0,1914
897,0,0,2.7,76,0,58,940,500.0,1914
898,0,0,2.6,75,0,58,1137,400.0,1914
899,1,0,2.9,126,0,58,457,300.0,1914
900,1,0,3.9,435,0,19,151,650.0,1914
901,1,0,2.9,255,0,58,903,250.0,1914
902,1,1,4.4,2488,3,53,1059,900.0,1914
903,1,1,4.4,2237,3,20,585,1200.0,1914
904,1,1,3.9,1337,3,43,6,1700.0,1914
905,1,1,3.9,681,3,19,1006,800.0,1914
906,0,0,4.5,2781,26,20,917,1200.0,1914
907,1,1,4.4,4312,26,48,505,1600.0,1914
908,0,1,3.9,1763,26,4,698,1300.0,1914
909,1,1,4.1,585,26,20,551,1200.0,1914
910,0,1,4.1,1187,26,25,759,1200.0,1914
911,1,1,4.0,1010,26,54,687,1300.0,1914
912,1,1,4.1,842,26,20,1226,1100.0,1914
913,0,0,3.4,97,26,20,1235,1100.0,1914
914,1,1,4.1,612,0,20,109,1500.0,1914
915,1,1,4.2,2022,27,19,1117,1000.0,1914
916,0,0,3.8,166,4,19,1109,600.0,1914
917,1,0,3.8,286,4,19,903,600.0,1914
918,0,1,4.1,2303,27,19,940,950.0,1914
919,1,1,4.1,2339,27,19,948,1500.0,1914
920,1,0,4.4,4884,27,19,1105,750.0,797
921,1,1,4.1,775,1,19,1092,800.0,1914
922,1,0,3.8,918,1,15,392,800.0,634
923,1,0,3.8,74,69,19,539,1000.0,1550
924,1,0,4.1,139,27,19,1007,550.0,1914
925,0,1,3.8,176,27,19,905,1350.0,1914
926,1,1,3.8,584,27,19,1089,1200.0,1914
927,0,1,4.3,633,27,15,329,800.0,1914
928,0,1,4.1,102,27,12,301,800.0,1914
929,1,1,4.6,1755,4,21,1161,600.0,1914
930,1,0,3.9,240,4,12,262,700.0,1914
931,0,0,3.8,148,4,21,938,550.0,1914
932,1,0,4.0,219,4,12,365,600.0,1914
933,1,0,4.1,216,4,12,311,500.0,1914
934,1,0,3.7,514,4,12,367,600.0,1914
935,1,0,3.4,58,4,12,349,400.0,1914
936,1,1,4.3,1252,27,21,714,800.0,1914
937,0,0,4.2,704,27,12,262,500.0,1914
938,1,0,4.1,796,27,12,350,400.0,1914
939,0,1,4.2,731,27,12,313,800.0,1914
940,0,0,4.2,223,27,12,403,800.0,1914
941,0,0,4.1,707,27,12,358,850.0,1914
942,1,0,4.2,261,27,12,309,700.0,1914
943,1,1,4.2,150,1,12,371,600.0,528
944,1,1,4.2,1901,27,12,339,800.0,1914
945,1,0,4.0,324,1,12,371,700.0,1914
946,1,0,4.6,228,27,12,286,400.0,1914
947,1,0,4.2,504,1,12,393,550.0,1914
948,1,0,4.1,130,27,12,382,650.0,1914
949,0,0,4.1,108,27,12,341,700.0,1914
950,1,0,3.8,918,1,15,392,800.0,1914
951,1,0,3.8,90,1,12,262,650.0,1914
952,1,0,3.8,144,1,12,428,700.0,1914
953,0,0,3.8,46,27,12,262,400.0,1914
954,0,0,4.0,62,27,12,262,150.0,1914
955,1,1,3.9,291,27,12,294,650.0,1914
956,0,0,3.2,59,27,15,349,550.0,1914
957,1,0,2.9,62,27,61,443,650.0,1914
958,1,0,2.6,157,27,12,274,450.0,1914
959,0,0,3.7,168,27,12,350,400.0,1914
960,1,0,4.6,143,37,28,721,500.0,1914
961,1,0,3.9,627,1,28,715,450.0,727
962,1,0,4.1,414,27,58,260,500.0,1914
963,1,0,4.2,95,27,10,165,400.0,1914
964,1,0,4.4,4884,27,19,1105,750.0,1914
965,1,0,4.0,771,1,19,1258,450.0,1914
966,1,0,4.2,64,4,58,1195,500.0,1914
967,1,0,4.1,233,4,58,1287,200.0,1914
968,1,0,3.8,505,1,58,254,450.0,249
969,1,0,4.1,201,1,58,1263,300.0,1831
970,1,0,4.0,774,37,19,184,800.0,1914
971,1,0,3.7,125,26,58,923,250.0,1914
972,1,0,3.8,540,4,19,1067,650.0,1914
973,1,0,3.7,176,4,58,1193,600.0,1914
974,1,0,4.1,296,27,58,1242,200.0,1914
975,1,0,3.6,91,26,68,232,500.0,1914
976,1,0,3.8,133,4,58,1294,200.0,1722
977,1,1,4.2,354,1,19,116,800.0,234
978,1,0,3.6,518,26,19,1258,400.0,1914
979,1,0,4.3,792,27,58,66,300.0,1914
980,1,0,4.2,504,1,12,393,550.0,358
981,1,0,4.1,1720,4,58,1069,400.0,1914
982,1,0,3.7,107,4,8,170,150.0,1841
983,1,0,3.9,55,0,58,181,300.0,1914
984,1,0,3.2,395,27,58,940,300.0,1914
985,1,0,4.0,78,27,58,841,100.0,1914
986,1,0,4.0,332,26,58,1258,300.0,1914
987,1,0,4.0,1975,26,19,229,800.0,1914
988,1,0,4.0,618,27,19,223,750.0,1914
989,1,0,3.3,261,58,19,940,500.0,1914
990,1,0,4.0,253,27,29,605,300.0,1914
991,1,0,3.9,750,4,19,1007,500.0,1914
992,1,1,4.6,2556,1,21,1161,600.0,1914
993,1,0,3.8,71,4,29,745,400.0,1914
994,1,0,3.9,230,1,28,181,650.0,755
995,1,0,4.2,444,4,58,1227,100.0,1914
996,1,0,4.3,630,27,58,1149,200.0,1914
997,1,1,4.1,175,27,19,1259,500.0,1914
998,1,0,3.9,441,1,58,1260,400.0,1914
999,1,1,4.1,2723,0,19,231,800.0,1914
1000,1,0,3.8,693,1,19,1167,750.0,1914
1001,1,0,4.4,4401,27,19,221,600.0,1914
1002,1,0,3.9,172,1,28,1159,750.0,827
1003,1,0,3.9,319,3,19,940,650.0,1914
1004,1,0,3.7,170,26,58,672,200.0,1914
1005,1,0,3.2,208,27,11,1310,250.0,1914
1006,1,0,4.1,163,4,58,548,500.0,1914
1007,1,0,3.7,97,27,58,1092,350.0,1914
1008,1,0,4.2,415,1,58,934,500.0,395
1009,1,1,3.9,291,27,12,294,650.0,1914
1010,1,0,4.2,1647,1,19,493,600.0,1914
1011,1,1,4.1,364,27,19,1321,1200.0,1914
1012,1,0,3.8,70,1,58,1227,100.0,1914
1013,1,0,3.5,80,1,58,1325,250.0,1914
1014,1,0,3.9,264,1,58,1227,200.0,1914
1015,1,0,4.0,166,27,58,1258,400.0,1914
1016,1,0,3.9,134,27,58,1305,400.0,1914
1017,1,0,4.1,364,4,19,1240,550.0,1914
1018,1,0,4.2,449,27,12,289,400.0,1914
1019,1,0,3.9,56,4,29,605,400.0,1914
1020,1,0,3.9,148,27,58,878,400.0,1914
1021,1,0,4.0,53,1,28,870,600.0,567
1022,1,1,4.2,2115,1,19,1174,800.0,1914
1023,1,0,3.9,67,27,58,642,200.0,1914
1024,1,0,4.2,287,1,58,903,350.0,1914
1025,1,0,3.6,84,1,58,1258,250.0,1914
1026,1,1,4.2,2171,26,56,9,1200.0,1914
1027,1,1,4.2,1428,26,19,50,800.0,1914
1028,1,0,3.7,93,4,58,1287,200.0,658
1029,1,1,3.9,1227,3,19,89,900.0,1914
1030,1,0,4.1,164,27,58,197,400.0,1914
1031,1,0,3.8,577,27,19,1122,900.0,163
1032,1,1,4.2,166,27,19,716,800.0,1450
1033,1,0,3.5,32,1,58,1178,150.0,1914
1034,1,0,3.9,104,27,58,642,200.0,1762
1035,1,0,3.9,38,1,29,735,150.0,1914
1036,1,0,4.5,155,27,8,175,300.0,1914
1037,1,1,4.2,3227,0,24,903,1600.0,1914
1038,1,0,2.8,109,58,19,498,500.0,1914
1039,1,0,3.7,662,26,19,154,650.0,124
1040,1,1,4.5,784,0,19,571,800.0,1914
1041,1,0,3.0,73,58,19,903,500.0,1756
1042,1,0,3.9,85,26,58,1181,300.0,1099
1043,1,0,4.3,659,27,29,140,500.0,1914
1044,1,0,3.8,152,27,29,605,350.0,1914
1045,1,0,4.1,337,27,58,442,300.0,1914
1046,1,0,4.2,191,4,58,1294,250.0,1485
1047,1,0,4.0,108,27,58,259,500.0,1914
1048,1,0,4.1,438,27,29,620,500.0,1914
1049,1,0,3.9,49,27,58,1256,200.0,1914
1050,1,0,3.6,276,4,58,254,500.0,1914
1051,1,1,4.2,1539,0,19,819,800.0,1914
1052,1,1,4.1,1063,27,20,766,1200.0,1914
1053,1,0,3.6,195,27,19,481,800.0,1914
1054,1,0,3.9,211,27,19,657,500.0,1914
1055,1,0,4.3,860,1,29,618,500.0,1914
1056,1,0,4.2,289,3,58,5,400.0,1914
1057,1,0,4.2,146,1,8,166,400.0,1914
1058,1,0,4.2,169,26,12,288,600.0,1914
1059,1,0,3.9,134,27,58,675,350.0,1914
1060,1,0,3.9,113,58,58,671,250.0,1914
1061,1,0,3.9,91,27,58,177,200.0,1914
1062,1,0,3.7,237,1,58,1244,200.0,1914
1063,1,1,3.8,197,27,53,431,1000.0,1914
1064,1,0,3.9,133,1,12,354,800.0,1914
1065,1,0,4.0,90,26,0,140,500.0,1914
1066,1,1,4.3,1252,27,21,714,800.0,1914
1067,1,0,4.1,796,27,12,350,400.0,1914
1068,1,0,3.8,918,1,15,392,800.0,1914
1069,1,0,3.8,155,27,19,1263,450.0,1914
1070,1,0,3.9,240,4,12,262,700.0,1914
1071,1,0,3.6,41,0,12,319,700.0,1914
1072,1,0,3.7,217,69,58,1167,800.0,1175
1073,1,0,4.0,73,4,0,149,300.0,1914
1074,1,0,4.1,192,27,29,618,300.0,1914
1075,1,0,3.8,53,27,58,739,250.0,1914
1076,1,0,3.9,61,58,8,165,150.0,1914
1077,1,0,3.8,242,27,19,850,650.0,1914
1078,1,0,4.0,465,27,19,1263,600.0,1914
1079,1,0,4.0,324,1,12,371,700.0,1914
1080,1,0,2.6,307,58,19,894,700.0,1914
1081,1,0,3.7,47,27,62,659,400.0,1914
1082,1,1,4.2,150,1,12,371,600.0,1914
1083,1,0,3.0,290,1,58,957,450.0,1914
1084,1,0,4.4,356,27,29,605,400.0,1914
1085,1,0,4.2,249,27,29,605,300.0,1914
1086,1,0,3.8,82,0,58,257,1000.0,1914
1087,1,0,3.9,91,27,12,352,300.0,1914
1088,1,0,3.8,164,4,58,1169,600.0,1914
1089,1,0,3.5,179,1,19,950,600.0,1914
1090,1,0,3.9,153,26,39,341,400.0,1914
